Task ID,Section,Description,Owner,Dependencies,Pre-requisites,Definition of Done,Status,KPIs,Target Sprint,Artifacts To Track,Validation Method,Estimate (O/M/P),Planned Start,Planned Finish,Percent Complete,Dependency Types,Cadence
DOC-006,Documentation,"Create unified IA reference combining reachability audit route inventory with flow mapping user journey context, linking routes to flows to components to APIs to nav layers",DevRel (STOA-Foundation),"DOC-002,DOC-003,DOC-004,DOC-005",FILE:docs/design/navigation-reachability-audit.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/PAGE_MAP_AND_FLOWS.md;FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml,Unified IA reference doc created combining route inventory with user journey context; links routes to flows to components to APIs to nav layers; cross-references all 4 source documents; verified by: manual review,Completed,Single reference covering 103 routes with journey context; no conflicting data across source docs,14,ARTIFACT:docs/design/information-architecture.md,VALIDATE:pnpm lint,120/240/480,2026-02-24,2026-02-24,100,"DOC-002:FS,DOC-003:FS,DOC-004:FS,DOC-005:FS",
DOC-007,Documentation,"Conduct full accessibility compliance gap assessment: Lighthouse a11y audit on all 27 URLs, document WCAG 2.1 AA conformance level per route, identify all Level A and AA failures, produce gap report with remediation priorities",QA (STOA-Quality),,FILE:docs/company/brand/accessibility-patterns.md;FILE:lighthouserc.js;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml,Accessibility gap report produced; Lighthouse audit run on all 27 URLs; WCAG failures categorized by level (A/AA) and severity; remediation priority list created; verified by: pnpm run lighthouse,Completed,All 26 URLs audited; all WCAG 2.1 AA failures documented; remediation plan with priorities,14,ARTIFACT:docs/compliance/accessibility-gap-assessment.md;ARTIFACT:artifacts/reports/accessibility-audit-results.json,VALIDATE:pnpm lint,210/240/360,2026-02-23,2026-02-23,100,,
DOC-008,Documentation,"Create VPAT 2.5 document, WCAG 2.1 AA conformance statement, axe-core/pa11y test suite, enforce accessibility in CI (error not warn), accessibility ADR, screen reader testing plan",QA (STOA-Security),DOC-007,FILE:docs/compliance/accessibility-gap-assessment.md;FILE:docs/company/brand/accessibility-patterns.md;FILE:lighthouserc.js;FILE:docs/planning/adr/template.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml,VPAT document created following ITI VPAT 2.5 template; WCAG conformance statement published; axe-core test suite added; lighthouserc.js accessibility as error; ADR for accessibility architecture created; screen reader testing plan documented; verified by: pnpm test,Completed,VPAT covers 50 WCAG 2.1 A+AA criteria; conformance statement internal Sprint 14 (public deferred Sprint 17); axe-core 8 tests in CI; lighthouse accessibility ≥0.9,14,ARTIFACT:docs/compliance/vpat-2.5.md;ARTIFACT:docs/compliance/wcag-conformance-statement.md;ARTIFACT:tests/a11y/axe-core.spec.ts;ARTIFACT:tests/a11y/vitest.config.ts;ARTIFACT:tests/a11y/setup.ts;ARTIFACT:docs/planning/adr/ADR-038-accessibility-architecture.md,VALIDATE:pnpm test;GATE:lighthouse-accessibility-gte-90,180/360/720,2026-02-23,2026-02-24,100,DOC-007:FS,
DOC-009,Documentation,"Create content audit framework and perform initial audit: quantitative URL inventory (103 routes with HTTP status, response time, title, meta), qualitative content review, SEO audit for public pages, stale content detection",DevRel (STOA-Foundation),"DOC-002,DOC-005",FILE:docs/design/navigation-reachability-audit.md;FILE:docs/design/page-registry.md;FILE:.specify/memory/Framework.md;FILE:audit-matrix.yml,Content audit framework created; initial audit covering all 103 routes; quantitative metrics captured; qualitative review for each page; SEO audit for public pages; stale content identified; verified by: manual review,Completed,All 104 routes audited; 25 public pages scored for SEO (avg 56/100); 28 ghost links classified; 3 critical legal page gaps; stale content identified; 14 test cases pass,14,ARTIFACT:docs/design/content-audit.md;ARTIFACT:artifacts/reports/content-audit-results.json,VALIDATE:pnpm lint,120/240/480,2026-02-24,2026-02-24,100,"DOC-002:FS,DOC-005:FS",
DOC-010,Documentation,Create route reconciliation script comparing conformance-statement.md routes against apps/web/src/app/ directory tree,PM (STOA-Automation),DOC-008,FILE:docs/compliance/wcag-conformance-statement.md;FILE:apps/web/src/app,Route reconciliation TypeScript script created; scans conformance-statement.md route list vs actual app router directories; reports added/removed/missing routes; exits non-zero on drift; integrated as CI check; verified by: script execution with intentional drift,Completed,Detects route drift within 1 CI run; zero false positives on current routes; 41 tests; 93%+ coverage; CI wired in pr-checks.yml,41,ARTIFACT:tools/scripts/a11y-route-reconcile.ts;ARTIFACT:tools/scripts/a11y-route-reconcile.test.ts,VALIDATE:npx tsx tools/scripts/a11y-route-reconcile.ts,30/60/120,2026-02-27,2026-02-28,100,DOC-008:FS,
DOC-011,Documentation,Add compliance-check Section 11 requiring VPAT/conformance review when PG-*/IFC-* UI tasks add or modify routes,PM (STOA-Automation),DOC-008,FILE:.claude/skills/compliance-check/SKILL.md;FILE:docs/compliance/vpat-2.5.md;FILE:docs/compliance/wcag-conformance-statement.md,compliance-check skill updated with Section 11 (Accessibility Doc Gate); detects new/modified routes in task artifacts; blocks completion if VPAT/conformance docs not updated; verified by: dry-run on a PG-* task with new route,Completed,Gate triggers on 100% of route-adding UI tasks; zero false negatives; DR-001 PG-032→SKIP; DR-002 /insights→FAIL; 41 regression tests pass,15,ARTIFACT:.claude/skills/compliance-check/references/accessibility-doc-gate.md;ARTIFACT:.claude/skills/compliance-check/SKILL.md,AUDIT:code-review,30/60/120,2026-03-01,2026-03-01,100,DOC-008:FS,
DOC-012,Documentation,Establish quarterly accessibility documentation review cadence with recurring sprint task template,PM (STOA-Automation),DOC-008,FILE:docs/compliance/vpat-2.5.md;FILE:docs/compliance/wcag-conformance-statement.md;FILE:docs/compliance/accessibility-gap-assessment.md,"Review template created with checklist (VPAT accuracy, conformance scope, route coverage, known limitations, AT testing schedule); first quarterly review scheduled in Sprint_plan.csv; cadence documented in project governance; verified by: template completeness review",Completed,Review template covers all 5 accessibility doc areas; cadence is every 4 sprints,15,ARTIFACT:docs/compliance/quarterly-a11y-review-template.md,VALIDATE:pnpm lint,20/40/80,2026-03-01,2026-03-01,100,DOC-008:FS,
DOC-013,Documentation,Amend ADR-038 with Documentation Maintenance section mandating accessibility doc updates when scope changes,PM (STOA-Automation),DOC-008,FILE:docs/planning/adr/ADR-038-accessibility-architecture.md,"ADR-038 amended with Documentation Maintenance section defining: triggers for updates (new routes, component changes, WCAG scope changes), responsible party, review frequency, update verification process; linked to DOC-010/011/012 as enforcement mechanisms; verified by: ADR review",Completed,ADR covers all 4 update trigger categories; links to enforcement tasks,15,ARTIFACT:docs/planning/adr/ADR-038-accessibility-architecture.md;EVIDENCE:.specify/sprints/sprint-15/specifications/DOC-013-spec.md;EVIDENCE:.specify/sprints/sprint-15/planning/DOC-013-plan.md,VALIDATE:pnpm lint,15/30/60,2026-03-02,2026-03-02,100,DOC-008:FS,
PG-179,Public Pages,Press Release Detail Page - dynamic /press/[id] route for individual press releases linked from /press index page (content audit finding F-004),CRM FE (STOA-Foundation),PG-007,FILE:apps/web/src/app/(public)/press/page.tsx;FILE:artifacts/reports/content-audit-results.json,Page at /press/[id] renders individual press release with title date body and back-link to /press index; generateMetadata for SEO; OG tags for social sharing; Lighthouse >=90; /press index links resolve without 404; verified by: pnpm test,Completed,Response <200ms; Lighthouse >=90; SEO score >=80; zero 404 from /press links,15,ARTIFACT:apps/web/src/app/(public)/press/[id]/page.tsx;ARTIFACT:apps/web/src/components/press/PressReleaseDetail.tsx;ARTIFACT:apps/web/src/components/press/__tests__/PressReleaseDetail.test.tsx;EVIDENCE:.specify/sprints/sprint-15/specifications/PG-179-spec.md;EVIDENCE:.specify/sprints/sprint-15/planning/PG-179-plan.md,VALIDATE:pnpm test;GATE:lighthouse-gte-90,60/120/240,2026-03-01,2026-03-01,100,PG-007:FS,
IFC-208,SEO,Lighthouse SEO CI enforcement and og:image - change lighthouserc.js SEO assertion from warn to error and add og:image meta tag to root layout (content audit findings F-005 F-006),DevOps (STOA-Foundation),DOC-009,FILE:lighthouserc.js;FILE:apps/web/src/app/layout.tsx;FILE:artifacts/reports/content-audit-results.json,lighthouserc.js SEO assertions use level error not warn; og:image meta tag defined in root layout metadata; all 25 public pages inherit og:image for social sharing previews; Lighthouse CI blocks on SEO regression; verified by: pnpm test && pnpm run lighthouse,Backlog,SEO assertion level = error; og:image present on all 25 public routes; Lighthouse SEO >=0.9,21,ARTIFACT:lighthouserc.js;ARTIFACT:apps/web/src/app/layout.tsx;ARTIFACT:public/og-image.png,VALIDATE:pnpm test;VALIDATE:pnpm run lighthouse;GATE:lighthouse-gte-90,30/60/120,,,0,DOC-009:FS,
IFC-209,SEO,"Fix sitemap.ts defects - replace new Date() lastModified with actual file modification timestamps, add all 6 blog post slugs, add dynamic route entries for /careers/[id] and /lp/[slug] (content audit findings F-007 F-008 F-009)",CRM FE (STOA-Foundation),"DOC-002,DOC-009",FILE:apps/web/src/app/sitemap.ts;FILE:artifacts/reports/content-audit-results.json,sitemap.ts uses statSync or build-time timestamps for lastModified instead of new Date(); all 6 blog post slugs included in sitemap; dynamic routes /careers/[id] and /lp/[slug] generate sitemap entries from data source; verified by: pnpm test,Completed,All routes have accurate lastModified; blog coverage 2/2 slugs (detail pages); dynamic routes included; zero crawl-budget waste; 100% coverage on sitemap.ts,15,ARTIFACT:apps/web/src/app/sitemap.ts;ARTIFACT:apps/web/src/app/__tests__/sitemap-fixes.test.ts,VALIDATE:pnpm test;GATE:coverage-gte-90,60/120/240,2026-03-02,2026-03-03,100,"DOC-002:FS,DOC-009:FS",SPEC:.specify/sprints/sprint-15/specifications/IFC-209-spec.md;PLAN:.specify/sprints/sprint-15/planning/IFC-209-plan.md
IFC-210,SEO,"Fill SEO metadata gaps on public pages - add description OG and Twitter tags to /pricing, complete OG tags on /about and /features, add layout-level metadata for auth-flow pages (content audit findings F-010 F-011 F-012)",CRM FE (STOA-Foundation),DOC-009,FILE:apps/web/src/app/(public)/pricing/page.tsx;FILE:apps/web/src/app/(public)/about/page.tsx;FILE:apps/web/src/app/(public)/features/page.tsx;FILE:apps/web/src/app/(public)/login/layout.tsx;FILE:artifacts/reports/content-audit-results.json,/pricing has description OG and Twitter card metadata; /about and /features have complete og:description og:url and twitter:title twitter:description; auth-flow layout provides base metadata for login signup and reset pages; all public page SEO scores >=75; verified by: pnpm test,Completed,Public pages avg SEO score >=75 (up from 56); all public pages have description + OG + Twitter tags,15,ARTIFACT:apps/web/src/app/(public)/pricing/layout.tsx;ARTIFACT:apps/web/src/app/(public)/about/page.tsx;ARTIFACT:apps/web/src/app/(public)/features/page.tsx;ARTIFACT:apps/web/src/app/(public)/login/layout.tsx,VALIDATE:pnpm test;GATE:lighthouse-gte-90,60/120/240,2026-03-02,2026-03-03,100,DOC-009:FS,SPEC:.specify/sprints/sprint-15/specifications/IFC-210-spec.md;PLAN:.specify/sprints/sprint-15/planning/IFC-210-plan.md;EVIDENCE:.specify/sprints/sprint-15/attestations/IFC-210/attestation.json
DOC-014,Documentation,"Automated content audit script - TypeScript CLI that scans page.tsx files, resolves metadata chains, calculates SEO scores, detects ghost links, and regenerates content-audit-results.json; integrates as CI check on PR modifying app routes",PM (STOA-Automation),DOC-009,FILE:artifacts/reports/content-audit-results.json;FILE:docs/design/content-audit.md;FILE:apps/web/src/app/sitemap.ts;FILE:apps/web/src/__tests__/content-audit-schema.test.ts,Script at tools/scripts/content-audit.ts scans all page.tsx files enumerates routes resolves metadata chain calculates SEO scores per rubric in content-audit.md detects ghost links against navigation-reachability-audit.md and regenerates content-audit-results.json; output passes all 14 existing test cases; exits non-zero if route count drifts or new findings detected; CI workflow triggers on PR modifying apps/web/src/app/**/page.tsx or layout.tsx; verified by: npx tsx tools/scripts/content-audit.ts && pnpm test,Completed,Script regenerates JSON matching schema; 14 existing tests pass on output; CI runs on route-modifying PRs; <30s execution time,15,ARTIFACT:tools/scripts/content-audit.ts;ARTIFACT:.github/workflows/content-audit.yml;ARTIFACT:tools/scripts/__tests__/content-audit.test.ts,VALIDATE:npx tsx tools/scripts/content-audit.ts;VALIDATE:pnpm test;GATE:coverage-gte-90,120/240/480,2026-03-07,2026-03-07,100,DOC-009:FS,
DOC-015,Documentation,Docs Integrity Reconciliation - Regenerate and sync conflicting design-document route totals from filesystem source of truth,PM + DevRel (STOA-Automation),"DOC-014,IFC-209,IFC-210",FILE:apps/project-tracker/docs/metrics/_global/Tabela .txt;FILE:apps/web/src/app;FILE:docs/design/sitemap.md;FILE:docs/design/page-registry.md;FILE:docs/design/PAGE_MAP_AND_FLOWS.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/navigation-reachability-audit.md;FILE:docs/design/information-architecture.md;FILE:docs/design/content-audit.md,"All conflicting route and summary totals are regenerated from apps/web/src/app/**/page.tsx and synchronized across sitemap.md, page-registry.md, PAGE_MAP_AND_FLOWS.md, ui-flow-mapping.md, navigation-reachability-audit.md, information-architecture.md, and content-audit.md; stale references (68/101/103/118 mismatches) are removed or explicitly reconciled; each updated doc includes canonical counting rule and verification timestamp; verified by: npx tsx tools/scripts/content-audit.ts && pnpm lint",Backlog,Cross-doc total mismatch count = 0; canonical route count matches filesystem (currently 119); stale total references removed from target docs; doc lint passes,18,ARTIFACT:docs/design/sitemap.md;ARTIFACT:docs/design/page-registry.md;ARTIFACT:docs/design/PAGE_MAP_AND_FLOWS.md;ARTIFACT:docs/design/ui-flow-mapping.md;ARTIFACT:docs/design/navigation-reachability-audit.md;ARTIFACT:docs/design/information-architecture.md;ARTIFACT:docs/design/content-audit.md;EVIDENCE:.specify/sprints/sprint-18/attestations/DOC-015/context_ack.json,VALIDATE:npx tsx tools/scripts/content-audit.ts;VALIDATE:pnpm lint;GATE:docs-route-count-consistency,90/180/360,,,0,"DOC-014:FS,IFC-209:FS,IFC-210:FS",
DOC-016,Documentation,Docs Integrity CI Gate - Automated cross-document route-total drift detection and PR enforcement,PM (STOA-Automation),"DOC-014,DOC-015",FILE:tools/scripts/content-audit.ts;FILE:docs/design/content-audit.md;FILE:docs/design/sitemap.md;FILE:docs/design/page-registry.md;FILE:docs/design/PAGE_MAP_AND_FLOWS.md;FILE:docs/design/ui-flow-mapping.md;FILE:docs/design/navigation-reachability-audit.md;FILE:docs/design/information-architecture.md,TypeScript CLI docs-integrity-audit validates canonical route totals and key summary aggregates across target design docs; CI workflow runs on app route and docs changes and fails on any drift; tests cover mismatch scenarios and false-positive guardrails; verified by: npx tsx tools/scripts/docs-integrity-audit.ts && pnpm test,Backlog,CI detection rate = 100% for injected mismatches; false positives <=1%; script execution <30s; test coverage >=90%,18,ARTIFACT:tools/scripts/docs-integrity-audit.ts;ARTIFACT:tools/scripts/__tests__/docs-integrity-audit.test.ts;ARTIFACT:.github/workflows/docs-integrity.yml;ARTIFACT:docs/design/content-audit.md;EVIDENCE:.specify/sprints/sprint-18/attestations/DOC-016/context_ack.json,VALIDATE:npx tsx tools/scripts/docs-integrity-audit.ts;VALIDATE:pnpm test;GATE:coverage-gte-90;GATE:docs-integrity-pass,60/120/240,,,0,"DOC-014:FS,DOC-015:FS",
IFC-211,Core CRM,Goal Settings RBAC - Role-based permissions for daily goal management (manager team goals and admin org defaults),Backend Dev (STOA-Domain),"IFC-195,IFC-098",FILE:apps/api/src/modules/home/home.router.ts;FILE:apps/api/src/security/rbac.ts;FILE:apps/api/src/security/types.ts;FILE:packages/db/prisma/schema.prisma;FILE:docs/planning/prd-home-page.md,Manager can set goals for team members via targetUserId param; admin can define org-wide default goals; self-service respects RBAC boundaries; goal resource type added to RBAC permission matrix; audit trail logs goal changes; verified by: pnpm test,Backlog,RBAC enforced on all goal endpoints; manager team-goal override works; admin defaults applied for new users; audit log captures goal changes; test coverage >=90%,18,ARTIFACT:apps/api/src/modules/home/home.router.ts;ARTIFACT:apps/api/src/modules/home/__tests__/home-rbac.test.ts;ARTIFACT:apps/api/src/security/types.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-211/context_ack.json,VALIDATE:pnpm test;GATE:coverage-gte-90,120/240/480,,,0,"IFC-195:FS,IFC-098:FS",
IFC-212,AI/ML,Wire API container to QueueAIService for BullMQ-backed lead scoring,Backend Dev + AI Specialist (STOA-Intelligence),"IFC-015,IFC-125,IFC-168",FILE:apps/api/src/container.ts;FILE:apps/api/src/modules/leads/LeadService.ts;FILE:apps/api/src/modules/leads/AIServicePort.ts;FILE:apps/ai-worker/src/queue/jobs/scoring.job.ts;FILE:apps/ai-worker/src/queue/ai-consumer.ts;FILE:docs/planning/adr/ADR-031-ai-worker-container.md;FILE:docs/planning/adr/ADR-036-bullmq-task-processing.md;ENV:REDIS_URL configured;ENV:AI worker queue processing enabled,API container resolves QueueAIService for lead scoring requests; GuardrailsAIService remains decorator over queue-backed provider; lead scoring jobs are enqueued with correlation metadata and consumed by ai-scoring worker contract; retry and failure handling follow BullMQ defaults; verified by: pnpm test --filter api;pnpm test --filter ai-worker,Backlog,Enqueue success rate >=99%; scoring completion SLA P95 <=30s; queue failure rate <1%; test coverage >=90%,18,ARTIFACT:apps/api/src/services/queue/QueueAIService.ts;ARTIFACT:apps/api/src/container.ts;ARTIFACT:apps/api/src/modules/leads/__tests__/LeadService.queue-ai.test.ts;ARTIFACT:apps/ai-worker/src/queue/jobs/scoring.job.ts;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-212/context_ack.json,VALIDATE:pnpm test --filter api;VALIDATE:pnpm test --filter ai-worker;GATE:coverage-gte-90,90/180/360,,,0,"IFC-015:FS,IFC-125:FS,IFC-168:FS",
IFC-213,Integrations,Replace Math.random connector health checks with adapter-backed health checks in integrations router,Backend Dev + Integrations Eng (STOA-Domain),IFC-099,FILE:apps/api/src/modules/integrations/integrations.router.ts;FILE:packages/adapters/src/index.ts;ENV:Connector credentials configured per provider;ENV:OAuth connector health tokens configured,integrations router health endpoints use adapter checkConnection/getAccessToken instead of Math.random; unknown status is returned when health check credentials are missing; deterministic tests replace flaky retry loops; verified by: pnpm vitest run apps/api/src/modules/integrations/__tests__/integrations.router.test.ts,Completed,0 random health checks in integrations router; deterministic integration router tests; health summary includes unknown status for unconfigured connectors,14,ARTIFACT:apps/api/src/modules/integrations/integrations.router.ts;ARTIFACT:apps/api/src/modules/integrations/__tests__/integrations.router.test.ts,VALIDATE:pnpm vitest run apps/api/src/modules/integrations/__tests__/integrations.router.test.ts;VALIDATE:pnpm --filter api exec eslint src/modules/integrations/integrations.router.ts src/modules/integrations/__tests__/integrations.router.test.ts,30/60/120,2026-03-04,2026-03-04,100,IFC-099:FS,
IFC-214,AI/ML,Redis-backed AI Monitoring State Bridge - Replace process-local singleton reads with shared Redis telemetry store,Backend Dev + AI Specialist (STOA-Intelligence),"IFC-015,IFC-168,IFC-197",FILE:apps/api/src/modules/ai-monitoring/ai-monitoring.router.ts;FILE:apps/ai-worker/src/monitoring/chain-monitor.ts;FILE:apps/ai-worker/src/monitoring/index.ts;FILE:packages/platform/src/queues/queue-factory.ts;FILE:docs/governance/risk-register.md;FILE:docs/planning/adr/ADR-036-bullmq-task-processing.md;ENV:REDIS_URL configured;ENV:API and ai-worker share Redis,"ai-worker publishes tenant-scoped monitoring snapshots to Redis and aiMonitoring router reads Redis-backed metrics (getStatus/getDriftMetrics/getLatencyMetrics/getHallucinationReport/getROIMetrics) instead of in-process singletons; cache-poisoning mitigations enforced (key namespacing, schema validation, TTL/versioning); Redis outage fallback returns safe empty payloads; cross-process integration test verifies worker writes are visible to API; verified by: pnpm test --filter api;pnpm test --filter ai-worker",Backlog,Cross-process metric consistency >=99%; Redis read p95 <50ms; malformed payload acceptance = 0; test coverage >=90%,18,ARTIFACT:apps/api/src/modules/ai-monitoring/ai-monitoring.redis-store.ts;ARTIFACT:apps/api/src/modules/ai-monitoring/ai-monitoring.router.ts;ARTIFACT:apps/api/src/modules/ai-monitoring/__tests__/ai-monitoring.redis.integration.test.ts;ARTIFACT:apps/ai-worker/src/monitoring/redis-monitoring-publisher.ts;ARTIFACT:apps/ai-worker/src/monitoring/__tests__/redis-monitoring-publisher.test.ts;SPEC:.specify/sprints/sprint-18/specifications/IFC-214-spec.md;PLAN:.specify/sprints/sprint-18/planning/IFC-214-plan.md;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-214/context_ack.json,VALIDATE:pnpm test --filter api;VALIDATE:pnpm test --filter ai-worker;AUDIT:security-review;GATE:coverage-gte-90,120/240/480,,,0,"IFC-015:FS,IFC-168:FS,IFC-197:FS",
IFC-215,AI/ML,AI Monitoring Payload Fidelity - Replace tokenCost model and hallucination placeholders with real chain metadata,AI Specialist + Backend Dev (STOA-Intelligence),"IFC-117,IFC-197,IFC-214",FILE:apps/ai-worker/src/monitoring/chain-monitor.ts;FILE:apps/ai-worker/src/chains/scoring.chain.ts;FILE:apps/ai-worker/src/utils/cost-tracker.ts;FILE:apps/ai-worker/src/monitoring/hallucination-checker.ts;FILE:apps/api/src/modules/ai-monitoring/ai-monitoring.router.ts;FILE:docs/planning/adr/ADR-022-ai-features-quality.md;ENV:LLM token usage callbacks enabled,"chain-monitor records actual model id tokenCost and hallucinationFlags from runtime chain metadata (no hardcoded 'default', 0, [] placeholders); Redis/API metric schema exposes populated fields with null-safe fallback semantics; unit and integration tests cover populated and fallback scenarios; verified by: pnpm test --filter ai-worker;pnpm test --filter api",Backlog,Placeholder values in scoring path = 0; metric completeness >=95%; token-cost variance <=1%; test coverage >=90%,18,ARTIFACT:apps/ai-worker/src/monitoring/chain-monitor.ts;ARTIFACT:apps/ai-worker/src/chains/scoring.chain.ts;ARTIFACT:apps/ai-worker/src/utils/cost-tracker.ts;ARTIFACT:apps/ai-worker/src/monitoring/__tests__/chain-monitor.metrics-fidelity.test.ts;ARTIFACT:apps/api/src/modules/ai-monitoring/__tests__/ai-monitoring.router.test.ts;SPEC:.specify/sprints/sprint-18/specifications/IFC-215-spec.md;PLAN:.specify/sprints/sprint-18/planning/IFC-215-plan.md;EVIDENCE:.specify/sprints/sprint-18/attestations/IFC-215/context_ack.json,VALIDATE:pnpm test --filter ai-worker;VALIDATE:pnpm test --filter api;GATE:coverage-gte-90;GATE:no-hardcoded-predictions,60/120/240,,,0,"IFC-117:FS,IFC-197:FS,IFC-214:FS",
A11Y-REVIEW-001,Documentation,Execute first quarterly accessibility documentation review using template,QA (STOA-Quality),DOC-012,FILE:docs/compliance/quarterly-a11y-review-template.md,All 5 review sections completed with evidence; sign-off block filled; conformance statement updated if needed; review archived at docs/compliance/quarterly-a11y-reviews/sprint-20-review.md; verified by: template completeness review,Backlog,All 5 review sections PASS; all FILL markers completed with evidence; documents updated as needed,20,ARTIFACT:docs/compliance/quarterly-a11y-reviews/sprint-20-review.md,VALIDATE:pnpm lint,20/40/80,,,0,DOC-012:FS,
IFC-216,Core CRM,Entity Detail File Upload/Download Wiring  -  Wire file upload and download handlers on entity detail pages (Lead Contact Deal). Upload: file picker to upload mutation to Supabase Storage. Download: presigned URL to browser download. Follows IFC-094 (Pattern 1  -  infra-only). Resolves WIRE-IFC-094-001.,Backend Dev (STOA-Domain),IFC-094,FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/web/src/app/contacts/[id]/page.tsx;FILE:apps/web/src/app/deals/[id]/page.tsx;FILE:apps/web/src/components/documents/DocumentUpload.tsx;ENV:Supabase Storage bucket configured,Upload/download working on 3 entity detail pages; presigned URLs; file size validation; tenant isolation; tests >=90%,Backlog,Upload <2s for <10MB; download URL generation <200ms; test coverage >=90%,23,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;ARTIFACT:apps/web/src/app/deals/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-23/attestations/IFC-216/context_ack.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run;GATE:coverage-gte-90,60/120/240,,,0,IFC-094:FS,

IFC-217,Core CRM,Entity Detail Email Compose Wiring  -  Wire existing EmailCompose component into Compose buttons on Lead and Contact detail pages. Pre-fill recipient. Open as Sheet overlay. Connect to email send API via EmailServiceAdapter. Follows IFC-144 and PG-141 (Pattern 1 + Pattern 2). Resolves WIRE-IFC-144-001 and WIRE-PG-141-001.,Frontend Dev (STOA-Quality),"IFC-144,PG-141",FILE:apps/web/src/components/email/EmailCompose.tsx;FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/web/src/app/contacts/[id]/page.tsx,Compose button opens EmailCompose on Lead + Contact detail; sends via API; success toast; tests >=90%,Backlog,Compose open <300ms; test coverage >=90%,22,ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;ARTIFACT:apps/web/src/app/contacts/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-22/attestations/IFC-217/context_ack.json,VALIDATE:pnpm --filter @intelliflow/web typecheck;VALIDATE:pnpm --filter @intelliflow/web test --run;GATE:coverage-gte-90,60/120/240,,,0,"IFC-144:FS,PG-141:FS",

IFC-218,AI Foundation,Similar Entity API (pgvector)  -  Build lead.getSimilar and contact.getSimilar tRPC queries using pgvector embedding similarity. Top 5 matches exclude self tenant-isolated. Wire to Lead detail sidebar (replace empty state) and Contact detail sidebar. Follows IFC-039 (Pattern 1  -  infra-only). Resolves WIRE-IFC-039-001.,AI Specialist (STOA-Intelligence),IFC-039,FILE:apps/api/src/modules/lead/lead.router.ts;FILE:apps/api/src/modules/contact/contact.router.ts;FILE:packages/db/prisma/schema.prisma;ENV:pgvector extension enabled,getSimilar returns top 5 with name/company/score; wired to 2 detail sidebars; tenant-isolated; tests >=90%,Backlog,Query <500ms; top match relevance >0.7; test coverage >=90%,20,ARTIFACT:apps/api/src/modules/lead/lead.router.ts;ARTIFACT:apps/api/src/modules/contact/contact.router.ts;ARTIFACT:apps/web/src/app/leads/[id]/page.tsx;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-218/context_ack.json,VALIDATE:pnpm --filter api typecheck;VALIDATE:pnpm --filter api test --run;GATE:coverage-gte-90,90/180/360,,,0,IFC-039:FS,

IFC-219,Core CRM,Activity Feed Interactions (Reactions + Comments)  -  Add ActivityReaction and ActivityComment models to Prisma schema. tRPC mutations: addReaction removeReaction addComment. Wire into Lead and Contact detail activity action buttons. Remove hardcoded [] arrays. Follows IFC-069 (Pattern 2  -  scope oversight). Resolves WIRE-IFC-069-001.,Backend Dev (STOA-Domain),IFC-069,FILE:packages/db/prisma/schema.prisma;FILE:apps/api/src/modules/misc/timeline.router.ts;FILE:apps/web/src/app/leads/[id]/page.tsx;FILE:apps/web/src/app/contacts/[id]/page.tsx,Reactions + comments persisted; action buttons functional on Lead + Contact; Prisma migration; real-time via WS; tests >=90%,Backlog,Reaction add <100ms; comment add <200ms; test coverage >=90%,20,ARTIFACT:packages/db/prisma/schema.prisma;ARTIFACT:apps/api/src/modules/misc/timeline.router.ts;EVIDENCE:.specify/sprints/sprint-20/attestations/IFC-219/context_ack.json,VALIDATE:pnpm --filter api typecheck;VALIDATE:pnpm --filter api test --run;GATE:coverage-gte-90,90/180/360,,,0,IFC-069:FS,

